,count
360050004002,32
360050019001,864
360050019003,64
360050019004,25
360050023001,62
360050023003,93
360050025001,60
360050027022,31
360050035003,32
360050039002,62
360050039003,124
360050039005,29
360050041002,32
360050041004,31
360050042006,25
360050043001,62
360050043002,31
360050048002,32
360050050013,31
360050051001,725
360050051002,128
360050051003,62
360050060001,32
360050061001,25
360050061002,62
360050061003,25
360050063001,150
360050063002,899
360050063003,217
360050063005,31
360050063006,31
360050064004,62
360050065002,31
360050065003,31
360050065004,124
360050067001,31
360050067003,31
360050067004,31
360050069001,96
360050071002,32
360050072002,32
360050072003,31
360050073003,31
360050075003,31
360050075004,30
360050076002,32
360050078002,64
360050083004,31
360050085005,31
360050089001,32
360050089002,31
360050090003,31
360050092003,32
360050093001,25
360050098005,31
360050119001,31
360050127011,32
360050141001,31
360050141003,32
360050143001,32
360050149002,96
360050151003,32
360050153001,31
360050159001,31
360050165001,31
360050177013,30
360050177022,31
360050181013,31
360050181021,32
360050181022,31
360050183011,31
360050183013,32
360050183021,62
360050184003,32
360050185001,31
360050189001,60
360050189002,31
360050193001,62
360050194001,32
360050195001,155
360050195002,155
360050195004,62
360050197001,124
360050197003,124
360050197005,30
360050205011,31
360050215025,31
360050216012,32
360050216014,31
360050216022,32
360050216023,32
360050217001,62
360050218005,62
360050219001,62
360050220001,128
360050221021,31
360050227013,31
360050227021,31
360050231001,192
360050237032,30
360050237033,31
360050237043,30
360050238003,32
360050239001,62
360050240003,32
360050243001,31
360050244001,32
360050245021,31
360050251007,31
360050252001,32
360050255001,31
360050261001,64
360050263001,31
360050265001,31
360050269002,32
360050273001,31
360050285004,32
360050288002,30
360050289001,155
360050295001,64
360050297002,32
360050307013,32
360050310001,32
360050332011,33
360050334001,58
360050348001,32
360050360002,96
360050363006,31
360050365012,32
360050374004,31
360050375043,31
360050378001,32
360050380004,32
360050388002,32
360050389003,31
360050391001,31
360050393001,31
360050401003,31
360050404003,32
360050405011,31
360050413001,32
360050415002,31
360050423002,224
360050434004,32
360050435001,60
360050449011,32
360050451012,32
360050462019,31
360050462024,32
360050516001,30
360470001001,1290
360470001002,160
360470001003,800
360470001004,1056
360470002001,32
360470003011,64
360470003012,544
360470003013,416
360470003014,160
360470003015,90
360470005011,1155
360470005012,352
360470005013,160
360470005021,2176
360470005022,2432
360470007001,1472
360470007002,330
360470007003,1914
360470009001,3861
360470009002,2112
360470011001,5412
360470013001,5874
360470013002,459
360470015001,3008
360470015002,279
360470015003,8217
360470018001,135
360470020002,32
360470021001,3136
360470021002,3328
360470021003,990
360470023001,248
360470023002,31
360470023003,310
360470029011,186
360470029012,168
360470031001,256
360470031002,891
360470031003,875
360470033001,576
360470033002,4288
360470035001,4736
360470035002,640
360470037001,3008
360470039001,2144
360470039002,352
360470039003,1632
360470041001,1376
360470041002,448
360470041003,320
360470043001,700
360470043002,1120
360470043003,1178
360470043004,2048
360470044002,64
360470045001,2442
360470045002,576
360470045003,928
360470045004,1056
360470047001,825
360470049001,372
360470049002,99
360470049003,128
360470050002,32
360470051001,279
360470051002,124
360470051003,64
360470053001,192
360470053002,132
360470053003,128
360470053004,64
360470054002,32
360470058001,32
360470058002,32
360470059001,480
360470059002,403
360470060001,32
360470062002,32
360470063001,224
360470063002,192
360470064001,32
360470064002,32
360470065001,864
360470065002,434
360470065003,403
360470065004,390
360470065005,465
360470065006,768
360470065007,576
360470067001,576
360470067002,896
360470067003,800
360470067004,960
360470067005,384
360470068003,32
360470069001,928
360470069002,1056
360470069003,1248
360470069004,891
360470071001,96
360470071002,31
360470071003,93
360470071004,31
360470072001,32
360470075001,416
360470075002,768
360470075003,384
360470075004,512
360470075005,840
360470076001,32
360470077001,248
360470077002,256
360470077003,864
360470077004,928
360470078001,32
360470078002,32
360470080001,32
360470080002,32
360470082002,96
360470084001,320
360470084002,64
360470084003,192
360470085001,31
360470088001,31
360470090002,64
360470092002,32
360470096003,32
360470101001,160
360470101002,64
360470101003,96
360470102002,32
360470110001,32
360470117001,32
360470117002,192
360470117003,64
360470119001,928
360470119002,800
360470119003,1024
360470120001,32
360470121001,726
360470121002,448
360470126001,224
360470127001,384
360470127002,930
360470127003,62
360470129011,6496
360470129012,1152
360470129013,403
360470129021,3840
360470129022,1760
360470129023,279
360470130001,93
360470131001,759
360470131002,928
360470131003,288
360470131004,1248
360470133001,1056
360470133002,496
360470133003,640
360470133004,224
360470134002,32
360470135001,231
360470135002,544
360470135003,512
360470136002,32
360470136004,31
360470137001,192
360470137002,288
360470137003,1344
360470139001,192
360470139002,448
360470139003,186
360470139004,372
360470140002,96
360470141001,288
360470141002,192
360470141003,224
360470143001,416
360470143002,264
360470143003,64
360470145001,32
360470145002,128
360470145004,160
360470147001,32
360470147002,66
360470149001,64
360470149002,32
360470149003,32
360470149004,32
360470149005,96
360470151001,288
360470151002,256
360470151003,32
360470151004,416
360470152003,32
360470153001,62
360470153002,224
360470153003,352
360470153004,64
360470155001,96
360470155003,192
360470155004,64
360470157001,288
360470157002,32
360470157003,96
360470157004,224
360470159001,1344
360470159002,128
360470159003,155
360470159004,96
360470159005,416
360470160002,32
360470160004,32
360470161001,320
360470161002,1376
360470161003,2592
360470162001,32
360470163001,288
360470163002,224
360470163003,672
360470165001,96
360470165002,64
360470165003,96
360470165004,64
360470167001,96
360470167002,384
360470167003,320
360470167004,256
360470169001,32
360470169002,31
360470169003,32
360470171001,64
360470175001,25
360470177001,1000
360470179001,248
360470179002,640
360470179003,434
360470181001,288
360470181002,576
360470181003,576
360470181004,448
360470183001,1088
360470183002,768
360470183003,96
360470185011,256
360470185012,124
360470185014,279
360470187001,891
360470190001,32
360470191001,352
360470191002,288
360470191003,288
360470193001,90
360470193002,96
360470193003,243
360470193004,60
360470195001,256
360470195002,384
360470195003,256
360470195004,224
360470197001,128
360470197002,192
360470197003,352
360470197004,448
360470198002,32
360470199001,64
360470199002,640
360470199003,651
360470199004,64
360470201001,160
360470201002,416
360470201003,256
360470201004,32
360470202002,32
360470203001,256
360470203002,561
360470205001,288
360470205002,256
360470205003,256
360470207001,256
360470207002,416
360470207003,64
360470211001,64
360470211002,231
360470213001,240
360470213002,93
360470213003,62
360470215001,248
360470215002,124
360470215003,62
360470215004,480
360470216002,32
360470217001,186
360470217002,320
360470219001,128
360470219002,96
360470219003,384
360470221001,124
360470221002,64
360470221003,96
360470227001,192
360470227002,396
360470227003,128
360470227004,384
360470229001,192
360470229002,62
360470229003,31
360470231001,320
360470231002,96
360470232004,30
360470233001,224
360470233002,217
360470233003,744
360470235001,297
360470235002,224
360470241001,448
360470241002,248
360470243001,416
360470243002,256
360470243003,210
360470245001,160
360470245002,64
360470245003,31
360470245004,288
360470247001,90
360470247002,96
360470249002,64
360470249004,192
360470251001,31
360470251002,30
360470251003,64
360470253001,160
360470253003,31
360470255001,93
360470255002,155
360470257001,32
360470257002,32
360470257003,64
360470259011,96
360470259021,31
360470261001,124
360470261002,120
360470261004,62
360470261005,31
360470263001,64
360470265001,32
360470265002,62
360470265003,32
360470265004,64
360470267001,32
360470267002,96
360470267003,66
360470267004,32
360470269001,32
360470269002,128
360470269003,96
360470271001,128
360470271002,64
360470273002,32
360470273003,128
360470275001,31
360470275002,32
360470275003,160
360470277003,32
360470277004,32
360470279002,32
360470279004,64
360470281001,62
360470281002,64
360470281003,96
360470283003,32
360470285011,465
360470285021,62
360470287001,651
360470287002,62
360470287003,96
360470289001,128
360470289002,31
360470289003,62
360470289004,31
360470291002,31
360470293001,31
360470293003,30
360470293004,32
360470295002,32
360470295003,32
360470296003,32
360470297001,128
360470297002,224
360470297003,32
360470299002,32
360470301002,31
360470305001,93
360470305002,124
360470305003,160
360470305004,160
360470307003,96
360470309001,186
360470311001,31
360470311002,64
360470313001,62
360470313003,192
360470313004,96
360470314004,64
360470315001,192
360470315002,62
360470315003,128
360470315004,120
360470317011,96
360470317013,64
360470317021,64
360470317022,96
360470317023,31
360470319001,64
360470319003,31
360470321001,64
360470321004,62
360470323001,186
360470323002,64
360470323003,33
360470325001,93
360470325002,93
360470327001,96
360470327002,32
360470327003,961
360470329001,31
360470329002,62
360470329003,62
360470335001,32
360470337001,64
360470337002,155
360470337003,128
360470339001,64
360470339004,32
360470341002,31
360470341003,31
360470345001,32
360470345002,32
360470348001,32
360470349001,62
360470349002,160
360470351002,96
360470353002,128
360470357001,96
360470361002,32
360470364001,32
360470367001,64
360470371005,96
360470373001,93
360470373003,32
360470373004,32
360470374012,32
360470374021,32
360470374024,32
360470375002,128
360470379001,32
360470381002,31
360470381003,32
360470381004,64
360470382001,30
360470383002,32
360470385004,30
360470387002,31
360470387004,32
360470388004,32
360470389001,320
360470389002,217
360470389003,341
360470391001,186
360470391002,496
360470392001,32
360470393001,192
360470393002,288
360470393003,155
360470395001,64
360470395002,31
360470395003,160
360470397001,64
360470397002,32
360470397003,96
360470399001,32
360470399002,128
360470400001,32
360470402002,32
360470403001,32
360470403002,32
360470405001,32
360470405002,31
360470409001,31
360470409002,32
360470419001,33
360470420002,32
360470423001,576
360470423002,62
360470425001,62
360470425002,93
360470425003,160
360470427001,64
360470427002,256
360470427003,62
360470427004,96
360470429001,93
360470429003,32
360470429004,31
360470431001,128
360470431002,62
360470433002,62
360470433003,32
360470436002,31
360470437001,31
360470437003,32
360470439003,186
360470441001,31
360470443002,32
360470443003,30
360470443004,62
360470445001,32
360470445002,93
360470446001,93
360470447001,768
360470447002,150
360470448001,128
360470449003,160
360470449004,648
360470450001,128
360470453001,589
360470453002,620
360470460001,64
360470460002,32
360470477001,576
360470477002,363
360470480002,32
360470481001,160
360470481002,186
360470481003,248
360470482001,64
360470482002,64
360470482003,31
360470482004,64
360470484003,32
360470485001,544
360470485002,528
360470486001,32
360470486003,32
360470488001,32
360470489001,62
360470489002,31
360470489003,31
360470490001,128
360470490002,32
360470490003,32
360470491001,128
360470491002,62
360470491003,150
360470491004,155
360470492001,32
360470492002,128
360470492003,96
360470493001,124
360470493002,279
360470493003,620
360470493004,90
360470493005,196
360470494001,64
360470494002,64
360470495001,576
360470495002,480
360470495003,800
360470496001,96
360470497001,288
360470497002,736
360470497003,864
360470498003,32
360470499001,288
360470499002,256
360470500003,32
360470501001,32
360470501002,384
360470501003,2976
360470502021,64
360470502022,64
360470503001,640
360470503002,576
360470503003,1024
360470504001,99
360470504003,160
360470505001,62
360470505002,128
360470505003,124
360470506001,62
360470507001,231
360470508012,62
360470508031,165
360470508041,62
360470509001,160
360470509002,32
360470510011,31
360470510012,93
360470510021,96
360470510022,31
360470511001,62
360470511002,31
360470511003,96
360470513001,2432
360470513002,192
360470513003,1488
360470513004,1240
360470514001,31
360470514004,31
360470515001,1023
360470516013,32
360470517001,1452
360470517002,1504
360470518002,32
360470519001,1408
360470519002,1953
360470519003,5312
360470520002,64
360470523001,1216
360470523002,1426
360470523003,2496
360470523004,1590
360470523005,464
360470525001,2573
360470525002,31
360470526001,32
360470527001,31
360470527003,360
360470527004,589
360470527005,31
360470527006,31
360470527007,90
360470528002,32
360470529001,32
360470529002,128
360470529003,775
360470530003,32
360470531001,32
360470531002,64
360470531003,31
360470533002,96
360470533003,32
360470533005,32
360470535001,31
360470535002,62
360470535004,32
360470537001,31
360470537002,96
360470542003,32
360470543001,390
360470543002,155
360470547001,64
360470547002,31
360470547003,192
360470549001,1155
360470549002,4123
360470551001,1612
360470551002,1312
360470551003,806
360470551004,608
360470553001,4288
360470553002,2080
360470553003,2496
360470554002,32
360470554003,32
360470555001,4950
360470557001,512
360470557002,3782
360470561001,224
360470561002,96
360470561003,800
360470561004,96
360470563001,192
360470563002,93
360470563003,288
360470563004,288
360470565001,640
360470565002,279
360470565003,672
360470569001,1767
360470569002,864
360470571001,64
360470571002,128
360470571003,448
360470571004,589
360470573001,32
360470573002,160
360470573003,93
360470575001,96
360470575002,416
360470575003,320
360470575004,310
360470578002,64
360470579001,31
360470579002,1085
360470580001,32
360470580002,32
360470584002,32
360470588001,32
360470589001,96
360470589002,96
360470591002,64
360470591003,66
360470591004,124
360470593001,192
360470593002,93
360470594015,32
360470596003,32
360470610022,32
360470628002,32
360470670001,32
360470670002,32
360470676002,32
360470702021,27
360470734001,32
360470738001,32
360470742001,33
360470744001,30
360470770001,32
360470774001,96
360470776003,32
360470786001,192
360470786002,128
360470788003,64
360470790001,62
360470790002,62
360470792003,32
360470794001,96
360470796011,128
360470796012,186
360470796021,64
360470796022,160
360470798011,64
360470798012,128
360470798022,186
360470798023,93
360470800002,32
360470800003,32
360470802001,96
360470802002,124
360470804003,32
360470806002,32
360470808001,93
360470814002,64
360470816002,32
360470818001,31
360470818003,31
360470820002,31
360470822003,31
360470822004,32
360470824001,32
360470826003,31
360470828002,32
360470830001,32
360470840001,32
360470846001,32
360470854002,32
360470860003,32
360470868003,32
360470870001,32
360470874011,32
360470874012,32
360470876001,31
360470880001,192
360470880003,160
360470890006,28
360470892001,31
360470892002,31
360470902001,31
360470902004,64
360470912002,31
360470916002,31
360470920001,29
360470938001,32
360470938002,33
360470946003,64
360470956002,32
360470986001,32
360470990001,33
360471012001,32
360471034001,31
360471070001,32
360471124003,32
360471126003,32
360471128002,32
360471142011,32
360471144004,31
360471166001,32
360471170002,32
360471182011,32
360471188003,31
360471196003,32
360471198002,31
360471198003,64
360471200001,32
360471237001,186
360471237002,224
360471237003,256
360471502001,64
360471502002,128
360471502003,64
360471522001,128
360471522002,64
360471522003,160
360593009003,62
360594109001,32
360610002011,93
360610002012,310
360610002021,527
360610002022,160
360610002023,31
360610002025,480
360610006001,2850
360610006002,620
360610006003,2449
360610006004,60
360610006005,62
360610006006,192
360610007001,78210
360610008001,868
360610008002,620
360610008003,93
360610008004,62
360610008005,279
360610008006,3844
360610009001,65373
360610010011,744
360610010021,558
360610010022,155
360610010023,434
360610012001,1116
360610012002,704
360610012003,864
360610013001,46464
360610013002,25146
360610014011,2272
360610014012,608
360610014021,9610
360610014022,2759
360610015011,10725
360610015012,4389
360610015013,14400
360610015021,15081
360610015022,43659
360610016001,11966
360610016002,248
360610016003,2201
360610016004,4588
360610016005,9176
360610018001,7860
360610018002,19871
360610018003,36146
360610018004,3810
360610018005,23250
360610018006,2139
360610018007,3100
360610020001,155
360610020002,62
360610020003,2015
360610021001,57952
360610021002,36201
360610022011,2883
360610022012,1500
360610022013,465
360610022014,248
360610022021,12832
360610024001,279
360610024002,31
360610025001,1178
360610025002,31
360610025003,682
360610026011,1952
360610026012,5632
360610026021,4256
360610026022,9600
360610027001,3432
360610028001,1705
360610028002,2460
360610028003,5270
360610028004,3872
360610029001,7316
360610029002,2015
360610029003,5084
360610029004,9536
360610030011,31837
360610030012,28737
360610030013,5518
360610030014,9858
360610030021,17523
360610030022,24118
360610031001,33726
360610032001,23456
360610032002,10230
360610032003,13376
360610032004,5600
360610032005,5425
360610032006,8514
360610032007,18780
360610033001,24288
360610033002,44490
360610033003,35072
360610034001,9703
360610034002,11040
360610034003,20119
360610034004,23095
360610036011,2232
360610036012,2304
360610036013,22944
360610036021,9632
360610036022,37376
360610037001,21184
360610037002,29440
360610037003,44608
360610038001,32160
360610038002,9765
360610038003,23648
360610038004,7068
360610038005,9920
360610038006,6169
360610038007,18042
360610039001,14144
360610039002,18941
360610039003,4898
360610039004,34627
360610040001,28448
360610040002,10528
360610040003,22692
360610040004,9703
360610040005,13504
360610040006,15469
360610041001,9951
360610041002,6176
360610041003,2790
360610041004,6496
360610041005,17280
360610041006,20150
360610042001,39996
360610042002,23936
360610043001,24768
360610043002,7626
360610043003,45322
360610044001,6014
360610044002,2635
360610044003,3038
360610044004,930
360610044005,5084
360610044006,6600
360610044007,16492
360610044008,5425
360610045001,48128
360610047001,17440
360610047002,43424
360610048001,7808
360610048002,9312
360610048003,6080
360610048004,13733
360610048005,20384
360610048006,14787
360610048007,2225
360610049001,48832
360610049002,12160
360610049003,14368
360610050001,28768
360610050002,30400
360610050003,29184
360610050004,16096
360610050005,10944
360610052001,77184
360610052002,62370
360610054001,73984
360610054002,10208
360610054003,15744
360610055011,21024
360610055012,3348
360610055013,10602
360610055021,27392
360610055022,63104
360610056001,89218
360610056002,47840
360610056003,19778
360610057001,26240
360610057002,39232
360610058001,142065
360610059001,12640
360610059002,4992
360610059003,4512
360610059004,6120
360610059005,6464
360610060001,2635
360610060002,7595
360610060003,7328
360610061001,26304
360610061002,11520
360610061003,51520
360610062001,45601
360610062002,7232
360610063001,25152
360610063002,17024
360610063003,15520
360610063004,11360
360610063005,17376
360610064001,23648
360610064002,14752
360610064003,6975
360610064004,16120
360610064005,11715
360610064006,8370
360610065001,29792
360610065002,16585
360610065003,21184
360610065004,20160
360610065005,8525
360610066001,10509
360610066002,10980
360610066003,9440
360610066004,9856
360610066005,8320
360610066006,4000
360610066007,2976
360610066008,7337
360610066009,3556
360610067001,17472
360610067002,20096
360610067003,13981
360610067004,21376
360610068001,39168
360610068002,24211
360610068003,26976
360610068004,17732
360610068005,13824
360610068006,19840
360610069001,32769
360610070001,28160
360610070002,21376
360610070003,15128
360610070004,6656
360610070005,8928
360610070006,7998
360610071001,12480
360610071002,10112
360610071003,23392
360610071004,13024
360610071005,25606
360610072001,10304
360610072002,40448
360610072003,31168
360610072004,31186
360610072005,27904
360610072006,16430
360610072007,13088
360610073001,14694
360610073002,10137
360610073003,8215
360610073004,26240
360610073005,1891
360610073006,26176
360610074001,55008
360610074002,27328
360610074003,68384
360610075001,7648
360610075002,7104
360610075003,23498
360610076001,94464
360610076002,43072
360610077001,33024
360610077002,12448
360610077003,25664
360610077004,19520
360610077005,2848
360610078001,12059
360610078002,13664
360610078003,3224
360610078004,18624
360610078005,7860
360610078006,12512
360610078007,12320
360610079001,93310
360610079002,6848
360610079003,14848
360610079004,49376
360610080001,60288
360610080002,75648
360610080003,6496
360610080004,19040
360610080005,14240
360610081001,20512
360610081002,22528
360610081003,7840
360610081004,11687
360610081005,11776
360610081006,22912
360610082001,103392
360610082002,23808
360610082003,16256
360610083001,22752
360610083002,50656
360610083003,63168
360610084001,18200
360610084002,74272
360610086011,12210
360610086012,17019
360610086021,10550
360610086031,5408
360610086032,6400
360610086033,2624
360610086034,11187
360610087001,56512
360610087002,9450
360610087003,10624
360610087004,9300
360610087005,10137
360610088001,69376
360610088002,13330
360610088003,4352
360610088004,6820
360610088005,8640
360610088006,7328
360610088007,992
360610089001,4448
360610089002,9548
360610089003,13184
360610089004,11040
360610089005,4416
360610090001,40288
360610090002,8864
360610090003,13268
360610090004,6528
360610090005,23591
360610090006,12152
360610091001,66496
360610091002,21664
360610091003,14181
360610091004,16957
360610092001,267136
360610093001,7316
360610093002,16151
360610093003,11552
360610093004,5820
360610093005,9824
